;CountryCode;EVTOL;HOTOL;NAPTOL;ORATOL;EVIG;HOIG;NAPIG;ORAIG
;BPA;1998;04;5;01:59:59;1998;10;25;01:59:59
;BPA;1999;04;4;01:59:59;1999;10;31;01:59:59
;BPA;2000;04;2;01:59:59;2000;10;29;01:59:59
;BPA;2001;04;1;01:59:59;2001;10;28;01:59:59
;BPA;2002;04;7;01:59:59;2002;10;27;01:59:59
;BPA;2003;04;6;01:59:59;2003;10;26;01:59:59
;BPA;2004;04;4;01:59:59;2004;10;31;01:59:59
;BPA;2005;04;3;01:59:59;2005;10;30;01:59:59
;BPA;2006;04;2;01:59:59;2006;10;29;01:59:59
;BPA;2007;03;11;01:59:59;2007;11;4;01:59:59
;BPA;2008;03;9;01:59:59;2008;11;2;01:59:59
;BPA;2009;03;8;01:59:59;2009;11;1;01:59:59
;BPA;2010;03;14;01:59:59;2010;11;7;01:59:59
;BPA;2011;03;13;01:59:59;2011;11;6;01:59:59
;BPA;2012;03;11;01:59:59;2012;11;4;01:59:59
;BPA;2013;03;10;01:59:59;2013;11;3;01:59:59
;BPA;2014;03;9;01:59:59;2014;11;2;01:59:59
;BPA;2015;03;8;01:59:59;2015;11;1;01:59:59
;BPA;2016;03;13;01:59:59;2016;11;6;01:59:59
;BPA;2017;03;12;01:59:59;2017;11;5;01:59:59
;BPA;2018;03;11;01:59:59;2018;11;4;01:59:59
;BPA;2019;03;10;01:59:59;2019;11;3;01:59:59
;BR;1963;10;22;23:59:59;1964;02;29;23:59:59
;BR;1965;01;30;23:59:59;1965;03;30;23:59:59
;BR;1965;11;30;23:59:59;1966;02;28;23:59:59
;BR;1966;10;31;23:59:59;1967;02;28;23:59:59
;BR;1967;10;31;23:59:59;1968;02;29;23:59:59
;BR;1990;02;10;23:59:59;1990;10;20;23:59:59
;BR;1991;02;16;23:59:59;1991;10;19;23:59:59
;BR;1992;02;8;23:59:59;1992;10;24;23:59:59
;BR;1993;01;30;23:59:59;1993;10;16;23:59:59
;BR;1994;02;19;23:59:59;1994;10;15;23:59:59
;BR;1995;02;18;23:59:59;1995;10;14;23:59:59
;BR;1996;02;10;23:59:59;1996;10;5;23:59:59
;BR;1997;02;15;23:59:59;1997;10;5;23:59:59
;BR;1998;02;28;23:59:59;1998;10;10;23:59:59
;BR;1999;02;20;23:59:59;1999;10;2;23:59:59
;BR;2000;02;26;23:59:59;2000;10;7;23:59:59
;BR;2001;02;17;23:59:59;2001;10;13;23:59:59
;BR;2002;02;16;23:59:59;2002;11;2;23:59:59
;BR;2003;02;15;23:59:59;2003;10;18;23:59:59
;BR;2004;02;14;23:59:59;2004;11;1;23:59:59
;BR;2005;02;19;23:59:59;2005;10;15;23:59:59
;BR;2006;02;18;23:59:59;2006;11;4;23:59:59
;BR;2007;02;24;23:59:59;2007;10;13;23:59:59
;BR;2008;02;16;23:59:59;2008;10;18;23:59:59
;BR;2009;02;14;23:59:59;2009;10;17;23:59:59
;BR;2010;02;20;23:59:59;2010;10;16;23:59:59
;BR;2011;02;19;23:59:59;2011;10;15;23:59:59
;BR;2012;02;25;23:59:59;2012;10;20;23:59:59
;BR;2013;02;16;23:59:59;2013;10;19;23:59:59
;BR;2014;02;15;23:59:59;2014;10;18;23:59:59
;BR;2015;02;21;23:59:59;2015;10;17;23:59:59
;BR;2016;02;20;23:59:59;2016;10;15;23:59:59
;BR;2017;02;18;23:59:59;2017;10;14;23:59:59
;BR;2018;02;17;23:59:59;2018;10;20;23:59:59
;BR;2019;02;16;23:59:59;2019;10;19;23:59:59
;BS;1964;04;26;01:59:59;1964;10;25;01:59:59
;BS;1965;04;25;01:59:59;1965;10;31;01:59:59
;BS;1966;04;24;01:59:59;1966;10;30;01:59:59
;BS;1967;04;30;01:59:59;1967;10;29;01:59:59
;BS;1968;04;28;01:59:59;1968;10;27;01:59:59
;BS;1969;04;27;01:59:59;1969;10;26;01:59:59
;BS;1970;04;26;01:59:59;1970;10;25;01:59:59
;BS;1971;04;25;01:59:59;1971;10;31;01:59:59
;BS;1972;04;30;01:59:59;1972;10;29;01:59:59
;BS;1973;04;29;01:59:59;1973;10;28;01:59:59
;BS;1974;04;28;01:59:59;1974;10;27;01:59:59
;BS;1975;04;27;01:59:59;1975;10;26;01:59:59
;BS;1976;04;25;01:59:59;1976;10;31;01:59:59
;BS;1977;04;24;01:59:59;1977;10;30;01:59:59
;BS;1978;04;30;01:59:59;1978;10;29;01:59:59
;BS;1979;04;29;01:59:59;1979;10;28;01:59:59
;BS;1980;04;27;01:59:59;1980;10;26;01:59:59
;BS;1981;04;26;01:59:59;1981;10;25;01:59:59
;BS;1982;04;25;01:59:59;1982;10;31;01:59:59
;BS;1983;04;24;01:59:59;1983;10;30;01:59:59
;BS;1984;04;29;01:59:59;1984;10;28;01:59:59
;BS;1985;04;28;01:59:59;1985;10;27;01:59:59
;BS;1986;04;27;01:59:59;1986;10;26;01:59:59
;BS;1987;04;5;01:59:59;1987;10;25;01:59:59
;BS;1988;04;3;01:59:59;1988;10;30;01:59:59
;BS;1989;04;2;01:59:59;1989;10;29;01:59:59
;BS;1990;04;1;01:59:59;1990;10;28;01:59:59
;BS;1991;04;7;01:59:59;1991;10;27;01:59:59
;BS;1992;04;5;01:59:59;1992;10;25;01:59:59
;BS;1993;04;4;01:59:59;1993;10;31;01:59:59
;BS;1994;04;3;01:59:59;1994;10;30;01:59:59
;BS;1995;04;2;01:59:59;1995;10;29;01:59:59
;BS;1996;04;7;01:59:59;1996;10;27;01:59:59
;BS;1997;04;6;01:59:59;1997;10;26;01:59:59
;BS;1998;04;5;01:59:59;1998;10;25;01:59:59
;BS;1999;04;4;01:59:59;1999;10;31;01:59:59
;BS;2000;04;2;01:59:59;2000;10;29;01:59:59
;BS;2001;04;1;01:59:59;2001;10;28;01:59:59
;BS;2002;04;7;01:59:59;2002;10;27;01:59:59
;BS;2003;04;6;01:59:59;2003;10;26;01:59:59
;BS;2004;04;4;01:59:59;2004;10;31;01:59:59
;BS;2005;04;3;01:59:59;2005;10;30;01:59:59
;BS;2006;04;2;01:59:59;2006;10;29;01:59:59
;BS;2007;03;11;01:59:59;2007;11;4;01:59:59
;BS;2008;03;9;01:59:59;2008;11;2;01:59:59
;BS;2009;03;8;01:59:59;2009;11;1;01:59:59
;BS;2010;03;14;01:59:59;2010;11;7;01:59:59
;BS;2011;03;13;01:59:59;2011;11;6;01:59:59
;BS;2012;03;11;01:59:59;2012;11;4;01:59:59
;BS;2013;03;10;01:59:59;2013;11;3;01:59:59
;BS;2014;03;9;01:59:59;2014;11;2;01:59:59
;BS;2015;03;8;01:59:59;2015;11;1;01:59:59
;BS;2016;03;13;01:59:59;2016;11;6;01:59:59
;BS;2017;03;12;01:59:59;2017;11;5;01:59:59
;BS;2018;03;11;01:59:59;2018;11;4;01:59:59
;BS;2019;03;10;01:59:59;2019;11;3;01:59:59
;C;1928;06;9;23:59:59;1928;10;9;23:59:59
;C;1940;06;1;23:59:59;1940;08;31;23:59:59
;C;1941;05;31;23:59:59;1941;09;6;23:59:59
;C;1942;06;6;23:59:59;1942;09;5;23:59:59
;C;1945;06;2;23:59:59;1945;09;1;23:59:59
;C;1946;06;1;23:59:59;1946;08;31;23:59:59
;C;1965;05;31;23:59:59;1965;09;29;23:59:59
;C;1966;05;28;23:59:59;1966;10;1;23:59:59
;C;1967;04;7;23:59:59;1967;09;9;23:59:59
;C;1968;04;13;23:59:59;1968;09;7;23:59:59
;C;1969;04;26;23:59:59;1969;10;25;23:59:59
;C;1970;04;25;23:59:59;1970;10;24;23:59:59
;C;1971;04;24;23:59:59;1971;10;30;23:59:59
;C;1972;04;29;23:59:59;1972;10;7;23:59:59
;C;1973;04;28;23:59:59;1973;10;7;23:59:59
;C;1974;04;27;23:59:59;1974;10;7;23:59:59
;C;1975;04;26;23:59:59;1975;10;25;23:59:59
;C;1976;04;24;23:59:59;1976;10;30;23:59:59
;C;1977;04;23;23:59:59;1977;10;29;23:59:59
;C;1978;05;6;23:59:59;1978;10;7;23:59:59
;C;1979;03;17;23:59:59;1979;10;13;23:59:59
;C;1980;03;15;23:59:59;1980;10;11;23:59:59
;C;1981;05;9;23:59:59;1981;10;10;23:59:59
;C;1982;05;8;23:59:59;1982;10;9;23:59:59
;C;1983;05;7;23:59:59;1983;10;8;23:59:59
;C;1984;05;5;23:59:59;1984;10;13;23:59:59
;C;1985;05;4;23:59:59;1985;10;12;23:59:59
;C;1986;03;15;23:59:59;1986;10;11;23:59:59
;C;1987;03;14;23:59:59;1987;10;10;23:59:59
;C;1988;03;19;23:59:59;1988;10;8;23:59:59
;C;1989;03;18;23:59:59;1989;10;7;23:59:59
;C;1990;03;31;23:59:59;1990;10;13;23:59:59
;C;1991;04;6;23:59:59;1991;10;13;00:59:59
;C;1992;04;4;23:59:59;1992;10;11;00:59:59
;C;1993;04;3;23:59:59;1993;10;10;00:59:59
;C;1994;04;2;23:59:59;1994;10;9;00:59:59
;C;1995;04;1;23:59:59;1995;10;8;00:59:59
;C;1996;04;6;23:59:59;1996;10;6;00:59:59
;C;1997;04;5;23:59:59;1997;10;12;00:59:59
;C;1998;03;28;23:59:59;1998;10;25;00:59:59
;C;1999;03;27;23:59:59;1999;10;31;00:59:59
;C;2000;04;1;23:59:59;2000;10;29;00:59:59
;C;2001;03;31;23:59:59;2001;10;28;00:59:59
;C;2002;04;6;23:59:59;2002;10;27;00:59:59
;C;2003;04;5;23:59:59;2003;10;26;00:59:59
;C;2004;03;27;23:59:59;2006;10;29;00:59:59
;C;2007;03;10;23:59:59;2007;10;28;00:59:59
;C;2008;03;15;23:59:59;2008;10;26;00:59:59
;C;2009;03;7;23:59:59;2009;10;25;00:59:59
;C;2010;03;13;23:59:59;2010;10;31;00:59:59
;C;2011;03;12;23:59:59;2011;10;30;00:59:59
;C;2012;03;10;23:59:59;2012;10;28;00:59:59
;C;2013;03;9;23:59:59;2013;10;27;00:59:59
;C;2014;03;8;23:59:59;2014;10;26;00:59:59
;C;2015;03;7;23:59:59;2015;10;25;00:59:59
;C;2016;03;12;23:59:59;2016;10;30;00:59:59
;C;2017;03;11;23:59:59;2017;10;29;00:59:59
;C;2018;03;10;23:59:59;2018;10;28;00:59:59
;C;2019;03;9;23:59:59;2019;10;27;00:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CDN;1970;04;26;01:59:59;1970;10;25;01:59:59
;CDN;1971;04;25;01:59:59;1971;10;31;01:59:59
;CDN;1972;04;30;01:59:59;1972;10;29;01:59:59
;CDN;1973;04;29;01:59:59;1973;10;28;01:59:59
;CDN;1974;04;28;01:59:59;1974;10;27;01:59:59
;CDN;1975;04;27;01:59:59;1975;10;26;01:59:59
;CDN;1976;04;25;01:59:59;1976;10;31;01:59:59
;CDN;1977;04;24;01:59:59;1977;10;30;01:59:59
;CDN;1978;04;30;01:59:59;1978;10;29;01:59:59
;CDN;1979;04;29;01:59:59;1979;10;28;01:59:59
;CDN;1980;04;27;01:59:59;1980;10;26;01:59:59
;CDN;1981;04;26;01:59:59;1981;10;25;01:59:59
;CDN;1982;04;25;01:59:59;1982;10;31;01:59:59
;CDN;1983;04;24;01:59:59;1983;10;30;01:59:59
;CDN;1984;04;29;01:59:59;1984;10;28;01:59:59
;CDN;1985;04;28;01:59:59;1985;10;27;01:59:59
;CDN;1986;04;27;01:59:59;1986;10;26;01:59:59
;CDN;1987;04;5;01:59:59;1987;10;25;01:59:59
;CDN;1988;04;3;01:59:59;1988;10;30;01:59:59
;CDN;1989;04;2;01:59:59;1989;10;29;01:59:59
;CDN;1990;04;1;01:59:59;1990;10;28;01:59:59
;CDN;1991;04;7;01:59:59;1991;10;27;01:59:59
;CDN;1992;04;5;01:59:59;1992;10;25;01:59:59
;CDN;1993;04;4;01:59:59;1993;10;31;01:59:59
;CDN;1994;04;3;01:59:59;1994;10;30;01:59:59
;CDN;1995;04;2;01:59:59;1995;10;29;01:59:59
;CDN;1996;04;7;01:59:59;1996;10;27;01:59:59
;CDN;1997;04;6;01:59:59;1997;10;26;01:59:59
;CDN;1998;04;5;01:59:59;1998;10;25;01:59:59
;CDN;1999;04;4;01:59:59;1999;10;31;01:59:59
;CDN;2000;04;2;01:59:59;2000;10;29;01:59:59
;CDN;2001;04;1;01:59:59;2001;10;28;01:59:59
;CDN;2002;04;7;01:59:59;2002;10;27;01:59:59
;CDN;2003;04;6;01:59:59;2003;10;26;01:59:59
;CDN;2004;04;4;01:59:59;2004;10;31;01:59:59
;CDN;2005;04;3;01:59:59;2005;10;30;01:59:59
;CDN;2006;04;2;01:59:59;2006;10;29;01:59:59
;CDN;2007;03;11;01:59:59;2007;11;4;01:59:59
;CDN;2008;03;9;01:59:59;2008;11;2;01:59:59
;CDN;2009;03;8;01:59:59;2009;11;1;01:59:59
;CDN;2010;03;14;01:59:59;2010;11;7;01:59:59
;CDN;2011;03;13;01:59:59;2011;11;6;01:59:59
;CDN;2012;03;11;01:59:59;2012;11;4;01:59:59
;CDN;2013;03;10;01:59:59;2013;11;3;01:59:59
;CDN;2014;03;9;01:59:59;2014;11;2;01:59:59
;CDN;2015;03;8;01:59:59;2015;11;1;01:59:59
;CDN;2016;03;13;01:59:59;2016;11;6;01:59:59
;CDN;2017;03;12;01:59:59;2017;11;5;01:59:59
;CDN;2018;03;11;01:59:59;2018;11;4;01:59:59
;CDN;2019;03;10;01:59:59;2019;11;3;01:59:59
;CH;1941;05;5;00:59:59;1941;10;6;01:59:59
;CH;1942;05;4;00:59:59;1942;10;5;01:59:59
;CH;1981;03;29;01:59:59;1981;09;27;02:59:59
;CH;1982;03;28;01:59:59;1982;09;26;02:59:59
;CH;1983;03;27;01:59:59;1983;09;25;02:59:59
;CH;1984;03;25;01:59:59;1984;09;30;02:59:59
;CH;1985;03;31;01:59:59;1985;09;29;02:59:59
;CH;1986;03;30;01:59:59;1986;09;28;02:59:59
;CH;1987;03;29;01:59:59;1987;09;27;02:59:59
;CH;1988;03;27;01:59:59;1988;09;25;02:59:59
;CH;1989;03;26;01:59:59;1989;09;24;02:59:59
;CH;1990;03;25;01:59:59;1990;09;30;02:59:59
;CH;1991;03;31;01:59:59;1991;09;29;02:59:59
;CH;1992;03;29;01:59:59;1992;09;27;02:59:59
;CH;1993;03;28;01:59:59;1993;09;26;02:59:59
;CH;1994;03;27;01:59:59;1994;09;25;02:59:59
;CH;1995;03;26;01:59:59;1995;09;24;02:59:59
;CH;1996;03;31;01:59:59;1996;10;27;02:59:59
;CH;1997;03;30;01:59:59;1997;10;26;02:59:59
;CH;1998;03;29;01:59:59;1998;10;25;02:59:59
;CH;1999;03;28;01:59:59;1999;10;31;02:59:59
;CH;2000;03;26;01:59:59;2000;10;29;02:59:59
;CH;2001;03;25;01:59:59;2001;10;28;02:59:59
;CH;2002;03;31;01:59:59;2002;10;27;02:59:59
;CH;2003;03;30;01:59:59;2003;10;26;02:59:59
;CH;2004;03;28;01:59:59;2004;10;31;02:59:59
;CH;2005;03;27;01:59:59;2005;10;30;02:59:59
;CH;2006;03;26;01:59:59;2006;10;29;02:59:59
;CH;2007;03;25;01:59:59;2007;10;28;02:59:59
;CH;2008;03;30;01:59:59;2008;10;26;02:59:59
;CH;2009;03;29;01:59:59;2009;10;25;02:59:59
;CH;2010;03;28;01:59:59;2010;10;31;02:59:59
;CH;2011;03;27;01:59:59;2011;10;30;02:59:59
;CH;2012;03;25;01:59:59;2012;10;28;02:59:59
;CH;2013;03;31;01:59:59;2013;10;27;02:59:59
;CH;2014;03;30;01:59:59;2014;10;26;02:59:59
;CH;2015;03;29;01:59:59;2015;10;25;02:59:59
;CH;2016;03;27;01:59:59;2016;10;30;02:59:59
;CH;2017;03;26;01:59:59;2017;10;29;02:59:59
;CH;2018;03;25;01:59:59;2018;10;28;02:59:59
;CH;2019;03;31;01:59:59;2019;10;27;02:59:59
;CO;1992;05;2;23:59:59;1993;04;3;23:59:59
;CR;1954;01;23;23:59:59;1954;06;5;23:59:59
;CR;1979;02;24;23:59:59;1979;06;2;23:59:59
;CR;1980;02;23;23:59:59;1980;05;31;23:59:59
;CR;1991;01;18;23:59:59;1991;06;30;23:59:59
;CR;1992;01;17;23:59:59;1992;03;14;23:59:59
;CY;1975;04;12;23:59:59;1975;10;11;23:59:59
;CY;1976;05;14;23:59:59;1976;10;10;23:59:59
;CY;1977;04;2;23:59:59;1977;09;24;23:59:59
;CY;1978;04;1;23:59:59;1978;10;1;23:59:59
;CY;1979;03;31;23:59:59;1979;09;29;23:59:59
;CY;1980;04;5;23:59:59;1980;09;27;23:59:59
;CY;1981;03;28;23:59:59;1981;09;26;23:59:59
;CY;1982;03;27;23:59:59;1982;09;25;23:59:59
;CY;1983;03;26;23:59:59;1983;09;24;23:59:59
;CY;1984;03;24;23:59:59;1984;09;29;23:59:59
;CY;1985;03;30;23:59:59;1985;09;28;23:59:59
;CY;1986;03;29;23:59:59;1986;09;27;23:59:59
;CY;1987;03;28;23:59:59;1987;09;26;23:59:59
;CY;1988;03;26;23:59:59;1988;09;24;23:59:59
;CY;1989;03;25;23:59:59;1989;09;23;23:59:59
;CY;1990;03;24;23:59:59;1990;09;29;23:59:59
;CY;1991;03;30;23:59:59;1991;09;28;23:59:59
;CY;1992;03;28;23:59:59;1992;09;26;23:59:59
;CY;1993;03;27;23:59:59;1993;09;25;23:59:59
;CY;1994;03;26;23:59:59;1994;09;24;23:59:59
;CY;1995;03;25;23:59:59;1995;09;23;23:59:59
;CY;1996;03;30;23:59:59;1996;09;28;23:59:59
;CY;1997;03;29;23:59:59;1997;09;27;23:59:59
;CY;1998;03;28;23:59:59;1998;10;25;03:59:59
;CY;1999;03;28;02:59:59;1999;10;31;03:59:59
;CY;2000;03;26;02:59:59;2000;10;29;03:59:59
;CY;2001;03;25;02:59:59;2001;10;28;03:59:59
;CY;2002;03;31;02:59:59;2002;10;27;03:59:59
;CY;2003;03;30;02:59:59;2003;10;26;03:59:59
;CY;2004;03;28;02:59:59;2004;10;31;03:59:59
;CY;2005;03;27;02:59:59;2005;10;30;03:59:59
;CY;2006;03;26;02:59:59;2006;10;29;03:59:59
;CY;2007;03;25;02:59:59;2007;10;28;03:59:59
;CY;2008;03;30;02:59:59;2008;10;26;03:59:59
;CY;2009;03;29;02:59:59;2009;10;25;03:59:59
;CY;2010;03;28;02:59:59;2010;10;31;03:59:59
;CY;2011;03;27;02:59:59;2011;10;30;03:59:59
;CY;2012;03;25;02:59:59;2012;10;28;03:59:59
;CY;2013;03;31;02:59:59;2013;10;27;03:59:59
;CY;2014;03;30;02:59:59;2014;10;26;03:59:59
;CY;2015;03;29;02:59:59;2015;10;25;03:59:59
;CY;2016;03;27;02:59:59;2016;10;30;03:59:59
;CY;2017;03;26;02:59:59;2017;10;29;03:59:59
;CY;2018;03;25;02:59:59;2018;10;28;03:59:59
;CY;2019;03;31;02:59:59;2019;10;27;03:59:59
;CS;1916;04;30;22:59:59;1916;10;1;00:59:59
;CS;1917;04;16;01:59:59;1917;09;17;02:59:59
;CS;1918;04;15;01:59:59;1918;09;16;02:59:59
;CS;1940;04;1;01:59:59;1942;11;2;02:59:59
;CS;1943;03;29;01:59:59;1943;10;4;02:59:59
;CS;1944;04;3;01:59:59;1944;09;17;02:59:59
;CS;1945;04;8;01:59:59;1945;11;18;02:59:59
;CS;1946;05;6;01:59:59;1946;10;6;02:59:59
;CS;1947;04;20;01:59:59;1947;10;5;02:59:59
;CS;1948;04;18;01:59:59;1948;10;3;02:59:59
;CS;1949;04;9;01:59:59;1949;10;2;02:59:59
;CS;1979;04;1;01:59:59;1979;09;30;02:59:59
;CS;1980;04;6;01:59:59;1980;09;28;02:59:59
;CS;1981;03;29;01:59:59;1981;09;27;02:59:59
;CS;1982;03;28;01:59:59;1982;09;26;02:59:59
;CS;1983;03;27;01:59:59;1983;09;25;02:59:59
;CS;1984;03;25;01:59:59;1984;09;30;02:59:59
;CS;1985;03;31;01:59:59;1985;09;29;02:59:59
;CS;1986;03;30;01:59:59;1986;09;28;02:59:59
;CS;1987;03;29;01:59:59;1987;09;27;02:59:59
;CS;1988;03;27;01:59:59;1988;09;25;02:59:59
;CS;1989;03;26;01:59:59;1989;09;24;02:59:59
;CS;1990;03;25;01:59:59;1990;09;30;02:59:59
;CS;1991;03;31;01:59:59;1991;09;29;02:59:59
;CS;1992;03;29;01:59:59;1992;09;27;02:59:59
;CS;1993;03;28;01:59:59;1993;09;26;02:59:59
;CS;1994;03;27;01:59:59;1994;09;25;02:59:59
;CS;1995;03;26;01:59:59;1995;09;24;02:59:59
;CS;1996;03;31;01:59:59;1996;10;27;02:59:59
;CS;1997;03;30;01:59:59;1997;10;26;02:59:59
;CS;1998;03;29;01:59:59;1998;10;25;02:59:59
;CS;1999;03;28;01:59:59;1999;10;31;02:59:59
;CS;2000;03;26;01:59:59;2000;10;29;02:59:59
;CS;2001;03;25;01:59:59;2001;10;28;02:59:59
;CS;2002;03;31;01:59:59;2002;10;27;02:59:59
;CS;2003;03;30;01:59:59;2003;10;26;02:59:59
;CS;2004;03;28;01:59:59;2004;10;31;02:59:59
;CS;2005;03;27;01:59:59;2005;10;30;02:59:59
;CS;2006;03;26;01:59:59;2006;10;29;02:59:59
;CS;2007;03;25;01:59:59;2007;10;28;02:59:59
;CS;2008;03;30;01:59:59;2008;10;26;02:59:59
;CS;2009;03;29;01:59:59;2009;10;25;02:59:59
;CS;2010;03;28;01:59:59;2010;10;31;02:59:59
;CS;2011;03;27;01:59:59;2011;10;30;02:59:59
;CS;2012;03;25;01:59:59;2012;10;28;02:59:59
;CS;2013;03;31;01:59:59;2013;10;27;02:59:59
;CS;2014;03;30;01:59:59;2014;10;26;02:59:59
;CS;2015;03;29;01:59:59;2015;10;25;02:59:59
;CS;2016;03;27;01:59:59;2016;10;30;02:59:59
;CS;2017;03;26;01:59:59;2017;10;29;02:59:59
;CS;2018;03;25;01:59:59;2018;10;28;02:59:59
;CS;2019;03;31;01:59:59;2019;10;27;02:59:59
;D;1916;04;30;22:59:59;1916;10;1;00:59:59
;D;1917;04;16;01:59:59;1917;09;17;02:59:59
;D;1918;04;15;01:59:59;1918;09;16;02:59:59
;D;1980;04;6;01:59:59;1980;09;28;02:59:59
;D;1981;03;29;01:59:59;1981;09;27;02:59:59
;D;1982;03;28;01:59:59;1982;09;26;02:59:59
;D;1983;03;27;01:59:59;1983;09;25;02:59:59
;D;1984;03;25;01:59:59;1984;09;30;02:59:59
;D;1985;03;31;01:59:59;1985;09;29;02:59:59
;D;1986;03;30;01:59:59;1986;09;28;02:59:59
;D;1987;03;29;01:59:59;1987;09;27;02:59:59
;D;1988;03;27;01:59:59;1988;09;25;02:59:59
;D;1989;03;26;01:59:59;1989;09;24;02:59:59
;D;1990;03;25;01:59:59;1990;09;30;02:59:59
;D;1991;03;31;01:59:59;1991;09;29;02:59:59
;D;1992;03;29;01:59:59;1992;09;27;02:59:59
;D;1993;03;28;01:59:59;1993;09;26;02:59:59
;D;1994;03;27;01:59:59;1994;09;25;02:59:59
;D;1995;03;26;01:59:59;1995;09;24;02:59:59
;D;1996;03;31;01:59:59;1996;10;27;02:59:59
;D;1997;03;30;01:59:59;1997;10;26;02:59:59
;D;1998;03;29;01:59:59;1998;10;25;02:59:59
;D;1999;03;28;01:59:59;1999;10;31;02:59:59
;D;2000;03;26;01:59:59;2000;10;29;02:59:59
;D;2001;03;25;01:59:59;2001;10;28;02:59:59
;D;2002;03;31;01:59:59;2002;10;27;02:59:59
;D;2003;03;30;01:59:59;2003;10;26;02:59:59
;D;2004;03;28;01:59:59;2004;10;31;02:59:59
;D;2005;03;27;01:59:59;2005;10;30;02:59:59
;D;2006;03;26;01:59:59;2006;10;29;02:59:59
;D;2007;03;25;01:59:59;2007;10;28;02:59:59
;D;2008;03;30;01:59:59;2008;10;26;02:59:59
;D;2009;03;29;01:59:59;2009;10;25;02:59:59
;D;2010;03;28;01:59:59;2010;10;31;02:59:59
;D;2011;03;27;01:59:59;2011;10;30;02:59:59
;D;2012;03;25;01:59:59;2012;10;28;02:59:59
;D;2013;03;31;01:59:59;2013;10;27;02:59:59
